engine,model,block_size,input_len,output_len,avg,p10,p25,p50,p75,p90,p99
python,Qwen/Qwen2.5-3B-Instruct,32,32,1024,10.438723541423679,10.438054416887462,10.438259973190725,10.438597401604056,10.439119602553546,10.439545523002744,10.440076606534422
python,Qwen/Qwen2.5-3B-Instruct,32,64,128,1.3162198189025125,1.3138441858813166,1.316390034276992,1.3176128510385752,1.3180633569136262,1.3182010315358639,1.3202355015277862
python,Qwen/Qwen2.5-3B-Instruct,32,64,256,2.6161788708219924,2.615203739516437,2.6173309427686036,2.617873176932335,2.618079788517207,2.6183781415224074,2.620199861750007
python,Qwen/Qwen2.5-3B-Instruct,32,64,512,5.22792694059511,5.226048836112023,5.228056187741458,5.232019036076963,5.232396556530148,5.232718641497195,5.232835867553949
python,Qwen/Qwen2.5-3B-Instruct,32,64,1024,10.532915207184852,10.531796003133058,10.537326489109546,10.539616670459509,10.54031374445185,10.540934604592621,10.541807429734618
python,Qwen/Qwen2.5-3B-Instruct,32,128,128,1.3346408642207583,1.3321275355294346,1.3339492878876626,1.3349575260654092,1.3357048039324582,1.336004397459328,1.3370413386449218
python,Qwen/Qwen2.5-3B-Instruct,32,128,256,2.63822082914412,2.6369188277050855,2.637753785122186,2.6385335652157664,2.6387690948322415,2.639122567884624,2.6397375868447126
python,Qwen/Qwen2.5-3B-Instruct,32,128,512,5.262676139362156,5.261005290783942,5.262115876190364,5.262890757992864,5.2633762951008976,5.263618537038565,5.264678969532252
python,Qwen/Qwen2.5-3B-Instruct,32,128,1024,10.588952185524006,10.587402824684977,10.58849038835615,10.589399820193648,10.590138564817607,10.59093468002975,10.59283258503303
python,Qwen/Qwen2.5-3B-Instruct,32,256,128,1.3686352695027988,1.3651436485350132,1.3658452294766903,1.3697387771680951,1.3707603486254811,1.3715222040191293,1.3717139895819128
python,Qwen/Qwen2.5-3B-Instruct,32,256,256,2.677107648178935,2.6731373820453883,2.674431757070124,2.6780069936066866,2.679887497331947,2.6804082987830045,2.68186573183164
python,Qwen/Qwen2.5-3B-Instruct,32,256,512,5.3131882696722945,5.311919834651053,5.312502787914127,5.313653892837465,5.31413550907746,5.314352548122406,5.314981780480593
python,Qwen/Qwen2.5-3B-Instruct,32,256,1024,10.663437313462298,10.66155810058117,10.662549348548055,10.663875754922628,10.664304445497692,10.665053255297243,10.665636933110655
python,Qwen/Qwen2.5-3B-Instruct,32,512,128,1.4453992260619999,1.4444290509447455,1.4448612658306956,1.445464744232595,1.4459997294470668,1.446389894373715,1.4468659660033882
python,Qwen/Qwen2.5-3B-Instruct,32,512,256,2.765546200548609,2.7628138303756713,2.764567202422768,2.7656567934900522,2.766682680696249,2.767538158968091,2.769700008984655
python,Qwen/Qwen2.5-3B-Instruct,32,512,512,5.42950849874566,5.426637925207615,5.427995645906776,5.42935626860708,5.430804318282753,5.4324466556310655,5.433771428801119
python,Qwen/Qwen2.5-3B-Instruct,32,512,1024,10.833253274920086,10.829839435219764,10.830898044630885,10.832588384859264,10.835040643811226,10.836499496363103,10.841207516435533
python,Qwen/Qwen2.5-3B-Instruct,32,1024,128,1.6173410856475432,1.6154278963804245,1.616822603624314,1.6175914723426104,1.618702954147011,1.6196987515315413,1.6203323156200349
